Set ID,target
13092,normal
13093,normal
13094,normal
13095,normal
13096,normal
13097,normal
13098,normal
13099,normal
13100,normal
13101,normal
13102,normal
13103,normal
13104,normal
13105,normal
13106,normal
13107,normal
13108,normal
13109,normal
13110,normal
13111,normal
13112,normal
13113,normal
13114,normal
13115,normal
13116,normal
13117,normal
13118,normal
13119,normal
13120,normal
13121,normal
13122,normal
13123,normal
13124,normal
13125,normal
13126,normal
13127,normal
13128,normal
13129,normal
13130,normal
13131,normal
13132,normal
13133,normal
13134,normal
13135,normal
13136,normal
13137,normal
13138,normal
13139,normal
13140,normal
13141,normal
13142,normal
13143,normal
13144,normal
13145,normal
13146,normal
13147,normal
13148,normal
13149,normal
13150,normal
13151,normal
13152,normal
13153,normal
13154,normal
13155,normal
13156,normal
13157,normal
13158,normal
13159,normal
13160,normal
13161,normal
13162,normal
13163,normal
13164,normal
13165,normal
13166,normal
13167,normal
13168,normal
13169,normal
13170,normal
13171,normal
13172,normal
13173,normal
13174,normal
13175,normal
13176,normal
13177,normal
13178,normal
13179,normal
13180,normal
13181,normal
13182,normal
13183,normal
13184,normal
13185,normal
13186,normal
13187,normal
13188,normal
13189,normal
13190,normal
13191,normal
13192,normal
13193,normal
13194,normal
13195,normal
13196,normal
13197,normal
13198,normal
13199,normal
13200,normal
13201,normal
13202,normal
13203,normal
13204,normal
13205,normal
13206,normal
13207,normal
13208,normal
13209,normal
13210,normal
13211,normal
13212,normal
13213,normal
13214,normal
13215,normal
13216,normal
13217,normal
13218,normal
13219,normal
13220,normal
13221,normal
13222,normal
13223,normal
13224,normal
13225,normal
13226,normal
13227,normal
13228,normal
13229,normal
13230,normal
13231,normal
13232,normal
13233,normal
13234,normal
13235,normal
13236,normal
13237,normal
13238,normal
13239,normal
13240,normal
13241,normal
13242,normal
13243,normal
13244,normal
13245,normal
13246,normal
13247,normal
13248,normal
13249,normal
13250,normal
13251,normal
13252,normal
13253,normal
13254,normal
13255,normal
13256,normal
13257,normal
13258,normal
13259,normal
13260,normal
13261,normal
13262,normal
13263,normal
13264,normal
13265,normal
13266,normal
13267,normal
13268,normal
13269,normal
13270,normal
13271,normal
13272,normal
13273,normal
13274,normal
13275,normal
13276,normal
13277,normal
13278,normal
13279,normal
13280,normal
13281,normal
13282,normal
13283,normal
13284,normal
13285,normal
13286,normal
13287,normal
13288,normal
13289,normal
13290,normal
13291,normal
13292,normal
13293,normal
13294,normal
13295,normal
13296,normal
13297,normal
13298,normal
13299,normal
13300,normal
13301,normal
13302,normal
13303,normal
13304,normal
13305,normal
13306,normal
13307,normal
13308,normal
13309,normal
13310,normal
13311,normal
13312,normal
13313,normal
13314,normal
13315,normal
13316,normal
13317,normal
13318,normal
13319,normal
13320,normal
13321,normal
13322,normal
13323,normal
13324,normal
13325,normal
13326,normal
13327,normal
13328,normal
13329,normal
13330,normal
13331,normal
13332,normal
13333,normal
13334,normal
13335,normal
13336,normal
13337,normal
13338,normal
13339,normal
13340,normal
13341,normal
13342,normal
13343,normal
13344,normal
13345,normal
13346,normal
13347,normal
13348,normal
13349,normal
13350,normal
13351,normal
13352,normal
13353,normal
13354,normal
13355,normal
13356,normal
13357,normal
13358,normal
13359,normal
13360,normal
13361,normal
13362,normal
13363,normal
13364,normal
13365,normal
13366,normal
13367,normal
13368,normal
13369,normal
13370,normal
13371,normal
13372,normal
13373,normal
13374,normal
13375,normal
13376,normal
13377,normal
13378,normal
13379,normal
13380,normal
13381,normal
13382,normal
13383,normal
13384,normal
13385,normal
13386,normal
13387,normal
13388,normal
13389,normal
13390,normal
13391,normal
13392,normal
13393,normal
13394,normal
13395,normal
13396,normal
13397,normal
13398,normal
13399,normal
13400,normal
13401,normal
13402,normal
13403,normal
13404,normal
13405,normal
13406,normal
13407,normal
13408,normal
13409,normal
13410,normal
13411,normal
13412,normal
13413,normal
13414,normal
13415,normal
13416,normal
13417,normal
13418,normal
13419,normal
13420,normal
13421,normal
13422,normal
13423,normal
13424,normal
13425,normal
13426,normal
13427,normal
13428,normal
13429,normal
13430,normal
13431,normal
13432,normal
13433,normal
13434,normal
13435,normal
13436,normal
13437,normal
13438,normal
13439,normal
13440,normal
13441,normal
13442,normal
13443,normal
13444,normal
13445,normal
13446,normal
13447,normal
13448,normal
13449,normal
13450,normal
13451,normal
13452,normal
13453,normal
13454,normal
13455,normal
13456,normal
13457,normal
13458,normal
13459,normal
13460,normal
13461,normal
13462,normal
13463,normal
13464,normal
13465,normal
13466,normal
13467,normal
13468,normal
13469,normal
13470,normal
13471,normal
13472,normal
13473,normal
13474,normal
13475,normal
13476,normal
13477,normal
13478,normal
13479,normal
13480,normal
13481,normal
13482,normal
13483,normal
13484,normal
13485,normal
13486,normal
13487,normal
13488,normal
13489,normal
13490,normal
13491,normal
13492,normal
13493,normal
13494,normal
13495,normal
13496,normal
13497,normal
13498,normal
13499,normal
13500,normal
13501,normal
13502,normal
13503,normal
13504,normal
13505,normal
13506,normal
13507,normal
13508,normal
13509,normal
13510,normal
13511,normal
13512,normal
13513,normal
13514,normal
13515,normal
13516,normal
13517,normal
13518,normal
13519,normal
13520,normal
13521,normal
13522,normal
13523,normal
13524,normal
13525,normal
13526,normal
13527,normal
13528,normal
13529,normal
13530,normal
13531,normal
13532,normal
13533,normal
13534,normal
13535,normal
13536,normal
13537,normal
13538,normal
13539,normal
13540,normal
13541,normal
13542,normal
13543,normal
13544,normal
13545,normal
13546,normal
13547,normal
13548,normal
13549,normal
13550,normal
13551,normal
13552,normal
13553,normal
13554,normal
13555,normal
13556,normal
13557,normal
13558,normal
13559,normal
13560,normal
13561,normal
13562,normal
13563,normal
13564,normal
13565,normal
13566,normal
13567,normal
13568,normal
13569,normal
13570,normal
13571,normal
13572,normal
13573,normal
13574,normal
13575,normal
13576,normal
13577,normal
13578,normal
13579,normal
13580,normal
13581,normal
13582,normal
13583,normal
13584,normal
13585,normal
13586,normal
13587,normal
13588,normal
13589,normal
13590,normal
13591,normal
13592,normal
13593,normal
13594,normal
13595,normal
13596,normal
13597,normal
13598,normal
13599,normal
13600,normal
13601,normal
13602,normal
13603,normal
13604,normal
13605,normal
13606,normal
13607,normal
13608,normal
13609,normal
13610,normal
13611,normal
13612,normal
13613,normal
13614,normal
13615,normal
13616,normal
13617,normal
13618,normal
13619,normal
13620,normal
13621,normal
13622,normal
13623,normal
13624,normal
13625,normal
13626,normal
13627,normal
13628,normal
13629,normal
13630,normal
13631,normal
13632,normal
13633,normal
13634,normal
13635,normal
13636,normal
13637,normal
13638,normal
13639,normal
13640,normal
13641,normal
13642,normal
13643,normal
13644,normal
13645,normal
13646,normal
13647,normal
13648,normal
13649,normal
13650,normal
13651,normal
13652,normal
13653,normal
13654,normal
13655,normal
13656,normal
13657,normal
13658,normal
13659,normal
13660,normal
13661,normal
13662,normal
13663,normal
13664,normal
13665,normal
13666,normal
13667,normal
13668,normal
13669,normal
13670,normal
13671,normal
13672,normal
13673,normal
13674,normal
13675,normal
13676,normal
13677,normal
13678,normal
13679,normal
13680,normal
13681,normal
13682,normal
13683,normal
13684,normal
13685,normal
13686,normal
13687,normal
13688,normal
13689,normal
13690,normal
13691,normal
13692,normal
13693,normal
13694,normal
13695,normal
13696,normal
13697,normal
13698,normal
13699,normal
13700,normal
13701,normal
13702,normal
13703,normal
13704,normal
13705,normal
13706,normal
13707,normal
13708,normal
13709,normal
13710,normal
13711,normal
13712,normal
13713,normal
13714,normal
13715,normal
13716,normal
13717,normal
13718,normal
13719,normal
13720,normal
13721,normal
13722,abnormal
13723,normal
13724,normal
13725,normal
13726,normal
13727,normal
13728,normal
13729,normal
13730,normal
13731,normal
13732,normal
13733,normal
13734,normal
13735,normal
13736,normal
13737,normal
13738,normal
13739,normal
13740,normal
13741,normal
13742,normal
13743,normal
13744,normal
13745,normal
13746,normal
13747,normal
13748,normal
13749,normal
13750,normal
13751,normal
13752,normal
13753,normal
13754,normal
13755,normal
13756,normal
13757,normal
13758,normal
13759,normal
13760,normal
13761,normal
13762,normal
13763,normal
13764,normal
13765,normal
13766,normal
13767,normal
13768,normal
13769,normal
13770,normal
13771,normal
13772,normal
13773,normal
13774,normal
13775,normal
13776,normal
13777,normal
13778,normal
13779,normal
13780,normal
13781,normal
13782,normal
13783,normal
13784,normal
13785,normal
13786,normal
13787,normal
13788,normal
13789,normal
13790,normal
13791,normal
13792,normal
13793,normal
13794,normal
13795,normal
13796,normal
13797,normal
13798,normal
13799,normal
13800,normal
13801,normal
13802,normal
13803,normal
13804,normal
13805,normal
13806,normal
13807,normal
13808,normal
13809,normal
13810,normal
13811,normal
13812,normal
13813,normal
13814,normal
13815,normal
13816,normal
13817,normal
13818,normal
13819,normal
13820,normal
13821,normal
13822,normal
13823,normal
13824,normal
13825,normal
13826,normal
13827,normal
13828,normal
13829,normal
13830,normal
13831,normal
13832,normal
13833,normal
13834,normal
13835,normal
13836,normal
13837,normal
13838,normal
13839,normal
13840,normal
13841,normal
13842,normal
13843,normal
13844,normal
13845,normal
13846,normal
13847,normal
13848,normal
13849,normal
13850,normal
13851,normal
13852,normal
13853,normal
13854,normal
13855,normal
13856,normal
13857,normal
13858,normal
13859,normal
13860,normal
13861,normal
13862,normal
13863,normal
13864,normal
13865,normal
13866,normal
13867,normal
13868,normal
13869,normal
13870,normal
13871,normal
13872,normal
13873,normal
13874,normal
13875,normal
13876,normal
13877,normal
13878,normal
13879,normal
13880,normal
13881,normal
13882,normal
13883,normal
13884,normal
13885,normal
13886,normal
13887,normal
13888,normal
13889,normal
13890,normal
13891,normal
13892,normal
13893,normal
13894,normal
13895,normal
13896,normal
13897,normal
13898,normal
13899,normal
13900,normal
13901,normal
13902,normal
13903,normal
13904,normal
13905,normal
13906,normal
13907,normal
13908,normal
13909,normal
13910,normal
13911,normal
13912,normal
13913,normal
13914,normal
13915,normal
13916,normal
13917,normal
13918,normal
13919,normal
13920,normal
13921,normal
13922,normal
13923,normal
13924,normal
13925,normal
13926,normal
13927,normal
13928,normal
13929,normal
13930,normal
13931,normal
13932,normal
13933,normal
13934,normal
13935,normal
13936,normal
13937,normal
13938,normal
13939,normal
13940,normal
13941,normal
13942,normal
13943,normal
13944,normal
13945,normal
13946,normal
13947,normal
13948,normal
13949,normal
13950,normal
13951,normal
13952,normal
13953,normal
13954,normal
13955,normal
13956,normal
13957,normal
13958,normal
13959,normal
13960,normal
13961,normal
13962,normal
13963,normal
13964,normal
13965,normal
13966,normal
13967,normal
13968,normal
13969,normal
13970,normal
13971,normal
13972,normal
13973,normal
13974,normal
13975,normal
13976,normal
13977,normal
13978,normal
13979,normal
13980,normal
13981,normal
13982,normal
13983,normal
13984,normal
13985,normal
13986,normal
13987,normal
13988,normal
13989,normal
13990,normal
13991,normal
13992,normal
13993,normal
13994,normal
13995,normal
13996,normal
13997,normal
13998,normal
13999,normal
14000,normal
14001,normal
14002,normal
14003,normal
14004,normal
14005,normal
14006,normal
14007,normal
14008,normal
14009,normal
14010,normal
14011,normal
14012,normal
14013,normal
14014,normal
14015,normal
14016,normal
14017,normal
14018,normal
14019,normal
14020,normal
14021,normal
14022,normal
14023,normal
14024,normal
14025,normal
14026,normal
14027,normal
14028,normal
14029,normal
14030,normal
14031,normal
14032,normal
14033,normal
14034,normal
14035,normal
14036,normal
14037,normal
14038,normal
14039,normal
14040,normal
14041,normal
14042,normal
14043,normal
14044,normal
14045,normal
14046,normal
14047,normal
14048,normal
14049,normal
14050,normal
14051,normal
14052,normal
14053,normal
14054,normal
14055,normal
14056,normal
14057,normal
14058,normal
14059,normal
14060,normal
14061,normal
14062,normal
14063,normal
14064,normal
14065,normal
14066,normal
14067,normal
14068,normal
14069,normal
14070,normal
14071,normal
14072,normal
14073,normal
14074,normal
14075,normal
14076,normal
14077,normal
14078,normal
14079,normal
14080,normal
14081,normal
14082,normal
14083,normal
14084,normal
14085,normal
14086,normal
14087,normal
14088,normal
14089,normal
14090,normal
14091,normal
14092,normal
14093,normal
14094,normal
14095,normal
14096,normal
14097,normal
14098,normal
14099,normal
14100,normal
14101,normal
14102,normal
14103,normal
14104,normal
14105,normal
14106,normal
14107,normal
14108,normal
14109,normal
14110,normal
14111,normal
14112,normal
14113,normal
14114,normal
14115,normal
14116,normal
14117,normal
14118,normal
14119,normal
14120,normal
14121,normal
14122,normal
14123,normal
14124,normal
14125,normal
14126,normal
14127,normal
14128,normal
14129,normal
14130,normal
14131,normal
14132,normal
14133,normal
14134,normal
14135,normal
14136,normal
14137,normal
14138,normal
14139,normal
14140,normal
14141,normal
14142,normal
14143,normal
14144,normal
14145,normal
14146,normal
14147,normal
14148,normal
14149,normal
14150,normal
14151,normal
14152,normal
14153,normal
14154,normal
14155,normal
14156,normal
14157,normal
14158,normal
14159,normal
14160,normal
14161,normal
14162,normal
14163,normal
14164,normal
14165,normal
14166,normal
14167,normal
14168,normal
14169,normal
14170,normal
14171,normal
14172,normal
14173,normal
14174,normal
14175,normal
14176,normal
14177,normal
14178,normal
14179,normal
14180,normal
14181,normal
14182,normal
14183,normal
14184,normal
14185,normal
14186,normal
14187,normal
14188,normal
14189,normal
14190,normal
14191,normal
14192,normal
14193,normal
14194,normal
14195,normal
14196,normal
14197,normal
14198,normal
14199,normal
14200,normal
14201,normal
14202,normal
14203,normal
14204,normal
14205,normal
14206,normal
14207,normal
14208,normal
14209,normal
14210,normal
14211,normal
14212,normal
14213,normal
14214,normal
14215,normal
14216,normal
14217,normal
14218,normal
14219,normal
14220,normal
14221,normal
14222,normal
14223,normal
14224,normal
14225,normal
14226,normal
14227,normal
14228,normal
14229,normal
14230,normal
14231,normal
14232,normal
14233,normal
14234,normal
14235,normal
14236,normal
14237,normal
14238,normal
14239,normal
14240,normal
14241,normal
14242,normal
14243,normal
14244,normal
14245,normal
14246,normal
14247,normal
14248,normal
14249,normal
14250,normal
14251,normal
14252,normal
14253,normal
14254,normal
14255,normal
14256,normal
14257,normal
14258,normal
14259,normal
14260,normal
14261,normal
14262,normal
14263,normal
14264,normal
14265,normal
14266,normal
14267,normal
14268,normal
14269,normal
14270,normal
14271,normal
14272,normal
14273,normal
14274,normal
14275,normal
14276,normal
14277,normal
14278,normal
14279,normal
14280,normal
14281,normal
14282,normal
14283,normal
14284,normal
14285,normal
14286,normal
14287,normal
14288,normal
14289,normal
14290,normal
14291,normal
14292,normal
14293,normal
14294,normal
14295,normal
14296,normal
14297,normal
14298,normal
14299,normal
14300,normal
14301,normal
14302,normal
14303,normal
14304,normal
14305,normal
14306,normal
14307,normal
14308,normal
14309,normal
14310,normal
14311,normal
14312,normal
14313,normal
14314,normal
14315,normal
14316,normal
14317,normal
14318,normal
14319,normal
14320,normal
14321,normal
14322,normal
14323,normal
14324,normal
14325,normal
14326,normal
14327,normal
14328,normal
14329,normal
14330,normal
14331,normal
14332,normal
14333,normal
14334,normal
14335,normal
14336,normal
14337,normal
14338,normal
14339,normal
14340,normal
14341,normal
14342,normal
14343,normal
14344,normal
14345,normal
14346,normal
14347,normal
14348,normal
14349,normal
14350,normal
14351,normal
14352,normal
14353,normal
14354,normal
14355,normal
14356,normal
14357,normal
14358,normal
14359,normal
14360,normal
14361,normal
14362,normal
14363,normal
14364,normal
14365,normal
14366,normal
14367,normal
14368,normal
14369,normal
14370,normal
14371,normal
14372,normal
14373,normal
14374,normal
14375,normal
14376,normal
14377,normal
14378,normal
14379,normal
14380,normal
14381,normal
14382,normal
14383,normal
14384,normal
14385,normal
14386,normal
14387,normal
14388,normal
14389,normal
14390,normal
14391,normal
14392,normal
14393,normal
14394,normal
14395,normal
14396,normal
14397,normal
14398,normal
14399,normal
14400,normal
14401,normal
14402,normal
14403,normal
14404,normal
14405,normal
14406,normal
14407,normal
14408,normal
14409,normal
14410,normal
14411,normal
14412,normal
14413,normal
14414,normal
14415,normal
14416,normal
14417,normal
14418,normal
14419,normal
14420,normal
14421,normal
14422,normal
14423,normal
14424,normal
14425,normal
14426,normal
14427,normal
14428,normal
14429,normal
14430,normal
14431,normal
14432,normal
14433,normal
14434,normal
14435,normal
14436,normal
14437,normal
14438,normal
14439,normal
14440,normal
14441,normal
14442,normal
14443,normal
14444,normal
14445,normal
14446,normal
14447,normal
14448,normal
14449,normal
14450,normal
14451,normal
14452,normal
14453,normal
14454,normal
14455,normal
14456,normal
14457,normal
14458,normal
14459,normal
14460,normal
14461,normal
14462,normal
14463,normal
14464,normal
14465,normal
14466,normal
14467,normal
14468,normal
14469,normal
14470,normal
14471,normal
14472,normal
14473,normal
14474,normal
14475,normal
14476,normal
14477,normal
14478,normal
14479,normal
14480,normal
14481,normal
14482,normal
14483,normal
14484,normal
14485,normal
14486,normal
14487,normal
14488,normal
14489,normal
14490,normal
14491,normal
14492,normal
14493,normal
14494,normal
14495,normal
14496,normal
14497,normal
14498,normal
14499,normal
14500,normal
14501,normal
14502,normal
14503,normal
14504,normal
14505,normal
14506,normal
14507,normal
14508,normal
14509,normal
14510,normal
14511,normal
14512,normal
14513,normal
14514,normal
14515,normal
14516,normal
14517,normal
14518,normal
14519,normal
14520,normal
14521,normal
14522,normal
14523,normal
14524,normal
14525,normal
14526,normal
14527,normal
14528,normal
14529,normal
14530,normal
14531,normal
14532,normal
14533,normal
14534,normal
14535,normal
14536,normal
14537,normal
14538,normal
14539,normal
14540,normal
14541,normal
14542,normal
14543,normal
14544,normal
14545,normal
14546,normal
14547,normal
14548,normal
14549,normal
14550,normal
14551,normal
14552,normal
14553,normal
14554,normal
14555,normal
14556,normal
14557,normal
14558,normal
14559,normal
14560,normal
14561,normal
14562,normal
14563,normal
14564,normal
14565,normal
14566,normal
14567,normal
14568,normal
14569,normal
14570,normal
14571,normal
14572,normal
14573,normal
14574,normal
14575,normal
14576,normal
14577,normal
14578,normal
14579,normal
14580,normal
14581,normal
14582,normal
14583,normal
14584,normal
14585,normal
14586,normal
14587,normal
14588,normal
14589,normal
14590,normal
14591,normal
14592,normal
14593,normal
14594,normal
14595,normal
14596,normal
14597,normal
14598,normal
14599,normal
14600,normal
14601,normal
14602,normal
14603,normal
14604,normal
14605,normal
14606,normal
14607,normal
14608,normal
14609,normal
14610,normal
14611,normal
14612,normal
14613,normal
14614,normal
14615,normal
14616,normal
14617,normal
14618,normal
14619,normal
14620,normal
14621,normal
14622,normal
14623,normal
14624,normal
14625,normal
14626,normal
14627,normal
14628,normal
14629,normal
14630,normal
14631,normal
14632,normal
14633,normal
14634,normal
14635,normal
14636,normal
14637,normal
14638,normal
14639,normal
14640,normal
14641,normal
14642,normal
14643,normal
14644,normal
14645,normal
14646,normal
14647,normal
14648,normal
14649,normal
14650,normal
14651,normal
14652,normal
14653,normal
14654,normal
14655,normal
14656,normal
14657,normal
14658,normal
14659,normal
14660,normal
14661,normal
14662,normal
14663,normal
14664,normal
14665,normal
14666,normal
14667,normal
14668,normal
14669,normal
14670,normal
14671,normal
14672,normal
14673,normal
14674,normal
14675,normal
14676,normal
14677,normal
14678,normal
14679,normal
14680,normal
14681,normal
14682,normal
14683,normal
14684,normal
14685,normal
14686,normal
14687,normal
14688,normal
14689,normal
14690,normal
14691,normal
14692,normal
14693,normal
14694,normal
14695,normal
14696,normal
14697,normal
14698,normal
14699,normal
14700,normal
14701,normal
14702,normal
14703,normal
14704,normal
14705,normal
14706,normal
14707,normal
14708,normal
14709,normal
14710,normal
14711,normal
14712,normal
14713,normal
14714,normal
14715,normal
14716,normal
14717,normal
14718,normal
14719,normal
14720,normal
14721,normal
14722,normal
14723,normal
14724,normal
14725,normal
14726,normal
14727,normal
14728,abnormal
14729,normal
14730,normal
14731,normal
14732,normal
14733,normal
14734,normal
14735,normal
14736,normal
14737,normal
14738,normal
14739,normal
14740,normal
14741,normal
14742,normal
14743,normal
14744,normal
14745,normal
14746,normal
14747,normal
14748,normal
14749,normal
14750,normal
14751,normal
14752,normal
14753,normal
14754,normal
14755,normal
14756,normal
14757,normal
14758,normal
14759,normal
14760,normal
14761,normal
14762,normal
14763,normal
14764,normal
14765,normal
14766,normal
14767,normal
14768,normal
14769,normal
14770,normal
14771,normal
14772,normal
14773,normal
14774,normal
14775,normal
14776,normal
14777,normal
14778,normal
14779,normal
14780,normal
14781,normal
14782,normal
14783,normal
14784,normal
14785,normal
14786,normal
14787,normal
14788,normal
14789,normal
14790,normal
14791,normal
14792,normal
14793,normal
14794,normal
14795,normal
14796,normal
14797,normal
14798,normal
14799,normal
14800,normal
14801,normal
14802,normal
14803,normal
14804,normal
14805,normal
14806,normal
14807,abnormal
14808,normal
14809,normal
14810,normal
14811,normal
14812,normal
14813,normal
14814,normal
14815,normal
14816,normal
14817,normal
14818,normal
14819,normal
14820,normal
14821,normal
14822,normal
14823,normal
14824,normal
14825,normal
14826,normal
14827,normal
14828,normal
14829,normal
14830,normal
14831,normal
14832,normal
14833,normal
14834,normal
14835,normal
14836,normal
14837,normal
14838,normal
14839,normal
14840,normal
14841,normal
14842,normal
14843,normal
14844,normal
14845,normal
14846,normal
14847,normal
14848,normal
14849,normal
14850,normal
14851,normal
14852,normal
14853,normal
14854,normal
14855,normal
14856,normal
14857,normal
14858,normal
14859,normal
14860,normal
14861,normal
14862,normal
14863,normal
14864,normal
14865,normal
14866,normal
14867,normal
14868,normal
14869,normal
14870,normal
14871,normal
14872,normal
14873,normal
14874,normal
14875,normal
14876,normal
14877,normal
14878,normal
14879,normal
14880,normal
14881,normal
14882,normal
14883,normal
14884,normal
14885,normal
14886,normal
14887,normal
14888,normal
14889,normal
14890,normal
14891,normal
14892,normal
14893,normal
14894,normal
14895,normal
14896,normal
14897,normal
14898,normal
14899,normal
14900,normal
14901,normal
14902,normal
14903,normal
14904,normal
14905,normal
14906,normal
14907,normal
14908,normal
14909,normal
14910,normal
14911,normal
14912,normal
14913,normal
14914,normal
14915,normal
14916,normal
14917,normal
14918,normal
14919,normal
14920,normal
14921,normal
14922,normal
14923,normal
14924,normal
14925,normal
14926,normal
14927,normal
14928,normal
14929,normal
14930,normal
14931,normal
14932,normal
14933,normal
14934,normal
14935,normal
14936,normal
14937,normal
14938,normal
14939,normal
14940,normal
14941,normal
14942,normal
14943,normal
14944,normal
14945,normal
14946,normal
14947,normal
14948,normal
14949,normal
14950,normal
14951,normal
14952,normal
14953,normal
14954,normal
14955,normal
14956,normal
14957,normal
14958,normal
14959,normal
14960,normal
14961,normal
14962,normal
14963,normal
14964,normal
14965,normal
14966,normal
14967,normal
14968,normal
14969,normal
14970,normal
14971,normal
14972,normal
14973,normal
14974,normal
14975,normal
14976,normal
14977,normal
14978,normal
14979,normal
14980,normal
14981,normal
14982,normal
14983,normal
14984,normal
14985,normal
14986,normal
14987,normal
14988,normal
14989,normal
14990,normal
14991,normal
14992,normal
14993,normal
14994,normal
14995,normal
14996,normal
14997,normal
14998,normal
14999,normal
15000,normal
15001,normal
15002,normal
15003,normal
15004,normal
15005,normal
15006,normal
15007,normal
15008,normal
15009,normal
15010,normal
15011,normal
15012,normal
15013,normal
15014,normal
15015,normal
15016,normal
15017,normal
15018,normal
15019,normal
15020,normal
15021,normal
15022,normal
15023,normal
15024,normal
15025,normal
15026,normal
15027,normal
15028,normal
15029,normal
15030,normal
15031,normal
15032,normal
15033,normal
15034,normal
15035,normal
15036,normal
15037,normal
15038,normal
15039,normal
15040,normal
15041,normal
15042,normal
15043,normal
15044,normal
15045,normal
15046,normal
15047,normal
15048,normal
15049,normal
15050,normal
15051,normal
15052,normal
15053,normal
15054,normal
15055,normal
15056,normal
15057,normal
15058,normal
15059,normal
15060,normal
15061,normal
15062,normal
15063,normal
15064,normal
15065,normal
15066,normal
15067,normal
15068,normal
15069,normal
15070,normal
15071,normal
15072,normal
15073,normal
15074,normal
15075,normal
15076,normal
15077,normal
15078,normal
15079,normal
15080,normal
15081,normal
15082,normal
15083,normal
15084,normal
15085,normal
15086,normal
15087,normal
15088,normal
15089,normal
15090,normal
15091,normal
15092,normal
15093,normal
15094,normal
15095,normal
15096,normal
15097,normal
15098,normal
15099,normal
15100,normal
15101,normal
15102,normal
15103,normal
15104,normal
15105,normal
15106,normal
15107,normal
15108,normal
15109,normal
15110,normal
15111,normal
15112,normal
15113,normal
15114,normal
15115,normal
15116,normal
15117,normal
15118,normal
15119,normal
15120,normal
15121,normal
15122,normal
15123,normal
15124,normal
15125,normal
15126,normal
15127,normal
15128,normal
15129,normal
15130,normal
15131,normal
15132,normal
15133,normal
15134,normal
15135,normal
15136,normal
15137,normal
15138,normal
15139,normal
15140,normal
15141,normal
15142,normal
15143,normal
15144,normal
15145,normal
15146,normal
15147,normal
15148,normal
15149,normal
15150,normal
15151,normal
15152,normal
15153,normal
15154,normal
15155,normal
15156,normal
15157,normal
15158,normal
15159,normal
15160,normal
15161,normal
15162,normal
15163,normal
15164,normal
15165,normal
15166,normal
15167,normal
15168,normal
15169,normal
15170,normal
15171,normal
15172,normal
15173,normal
15174,normal
15175,normal
15176,normal
15177,normal
15178,normal
15179,normal
15180,abnormal
15181,normal
15182,normal
15183,normal
15184,normal
15185,normal
15186,normal
15187,normal
15188,normal
15189,normal
15190,normal
15191,normal
15192,normal
15193,normal
15194,normal
15195,normal
15196,normal
15197,normal
15198,normal
15199,normal
15200,normal
15201,normal
15202,normal
15203,normal
15204,normal
15205,normal
15206,normal
15207,normal
15208,normal
15209,normal
15210,normal
15211,normal
15212,normal
15213,normal
15214,normal
15215,normal
15216,normal
15217,normal
15218,normal
15219,normal
15220,normal
15221,normal
15222,normal
15223,normal
15224,normal
15225,normal
15226,normal
15227,normal
15228,normal
15229,normal
15230,normal
15231,normal
15232,normal
15233,normal
15234,normal
15235,normal
15236,normal
15237,normal
15238,normal
15239,normal
15240,normal
15241,normal
15242,normal
15243,normal
15244,normal
15245,normal
15246,normal
15247,normal
15248,normal
15249,normal
15250,normal
15251,normal
15252,normal
15253,normal
15254,normal
15255,normal
15256,normal
15257,normal
15258,normal
15259,normal
15260,normal
15261,normal
15262,normal
15263,normal
15264,normal
15265,normal
15266,normal
15267,normal
15268,normal
15269,normal
15270,normal
15271,normal
15272,normal
15273,normal
15274,normal
15275,normal
15276,normal
15277,normal
15278,normal
15279,normal
15280,normal
15281,normal
15282,normal
15283,normal
15284,normal
15285,normal
15286,normal
15287,normal
15288,normal
15289,normal
15290,normal
15291,normal
15292,normal
15293,normal
15294,normal
15295,normal
15296,normal
15297,normal
15298,normal
15299,normal
15300,normal
15301,normal
15302,normal
15303,normal
15304,normal
15305,normal
15306,normal
15307,normal
15308,normal
15309,normal
15310,normal
15311,normal
15312,normal
15313,normal
15314,normal
15315,normal
15316,normal
15317,normal
15318,normal
15319,normal
15320,normal
15321,normal
15322,normal
15323,normal
15324,normal
15325,normal
15326,normal
15327,normal
15328,normal
15329,normal
15330,normal
15331,normal
15332,normal
15333,normal
15334,normal
15335,normal
15336,normal
15337,normal
15338,normal
15339,normal
15340,normal
15341,normal
15342,normal
15343,normal
15344,normal
15345,normal
15346,normal
15347,normal
15348,normal
15349,normal
15350,normal
15351,normal
15352,normal
15353,normal
15354,normal
15355,normal
15356,normal
15357,normal
15358,normal
15359,normal
15360,normal
15361,normal
15362,normal
15363,normal
15364,normal
15365,normal
15366,normal
15367,normal
15368,normal
15369,normal
15370,normal
15371,normal
15372,normal
15373,normal
15374,normal
15375,normal
15376,normal
15377,normal
15378,normal
15379,normal
15380,normal
15381,normal
15382,normal
15383,normal
15384,normal
15385,normal
15386,normal
15387,normal
15388,normal
15389,normal
15390,normal
15391,normal
15392,normal
15393,normal
15394,normal
15395,normal
15396,normal
15397,normal
15398,normal
15399,normal
15400,normal
15401,normal
15402,normal
15403,normal
15404,normal
15405,normal
15406,abnormal
15407,normal
15408,normal
15409,normal
15410,normal
15411,normal
15412,normal
15413,normal
15414,normal
15415,normal
15416,normal
15417,normal
15418,normal
15419,normal
15420,normal
15421,normal
